month,kospi200,bt20_short_20,bt20_short_40,bt20_short_60,bt20_short_80,bt20_short_100,bt20_short_120,bt120_long_20,bt120_long_40,bt120_long_60,bt120_long_80,bt120_long_100,bt120_long_120,bt20_ens_20,bt20_ens_40,bt20_ens_60,bt20_ens_80,bt20_ens_100,bt20_ens_120
2023-12-01,1.12,12.768916902641969,11.91416907917442,10.055761047134592,8.880753326604097,7.694889668943539,6.827339544171851,6.46671977446458,8.076879982303975,9.591088829961869,10.023428813290035,11.130461557114435,12.02059803816482,10.579221934504378,9.948056403275562,9.642885975759619,10.013350199273784,9.806173969497124,9.522640958567852
2024-01-01,1.8500000000000003,15.272386857880615,14.309132297468752,12.201848387553715,10.884159187813601,9.55801126021627,8.600673380605105,7.978547195261987,9.979033069992527,11.771951497678113,12.047859903454562,13.297505557478173,14.317020297947192,12.790806373194474,12.070053891858802,11.726100809299034,12.136607858119785,11.91445250971148,11.603571136780634
2024-02-01,2.52,18.707503986245456,17.601235307635843,15.17519736982389,13.667351583427712,12.154536127083393,11.076768733682885,10.159713848606277,12.72850889674233,14.935097725062407,14.860261187031254,16.299889454751337,17.506465164259932,15.858716306545384,15.017496309214696,14.630979430340819,15.085800644788328,14.846611165465928,14.505263986336935
2024-03-01,0.8500000000000001,19.918320526905163,18.753727413650665,16.21177414615229,14.63352407188685,13.051772416100071,11.932059852932241,10.765592274773628,13.495062757240174,15.8200979775454,15.836573407121012,17.346588459844092,18.62277658332041,16.878273010042967,16.006646777473943,15.593879657555675,16.0755385303335,15.822807360372382,15.467108203822155
2024-04-01,1.68,22.2927032733379,21.02192360725139,18.257101371124573,16.53644057148016,14.826685243032856,13.622233956711515,12.183391855890724,15.288284748804571,17.89327773134346,17.759460525679206,19.411888416737355,20.817297950111822,18.92364278771872,17.97875977269099,17.535856835802612,18.060430239202184,17.791795085498705,17.406955621646357
2024-05-01,2.45,25.741357505646036,24.325822121729356,21.237180325676896,19.321661501138543,17.4217683295254,16.09919865696783,14.370967997080598,18.06673241125076,21.111764213409145,20.573911632242936,22.421068004839118,24.01895634578979,22.015657500199403,20.95182451896278,20.46249967101408,21.035553081230063,20.748369142144707,20.330388816625344
2024-06-01,3.12,30.167453289844758,28.577765238292496,25.092522660033435,22.925175678472918,20.780030903749825,19.303536539900158,17.321738971405274,21.785834482205168,25.42334301940652,24.215243763536677,26.314057967393012,28.173591383373765,26.01777106620593,24.810187721117693,24.26911466061814,24.896587224521305,24.588167280864926,24.132829103230712
2024-07-01,1.68,32.6666683930098,30.969311671724718,27.244114049786017,24.94114855959988,22.65212138275796,21.08115923434466,18.82345723023926,23.710050667024007,27.655878525151966,26.252373761258664,28.486659764432186,30.493533387412832,28.223082059864545,26.931960912376685,26.35683578691652,27.032318866060614,26.70616612463961,26.21826063216497
2024-08-01,2.45,36.31500177381759,34.46619229335977,30.399768078220713,27.88975966560645,25.39952890173174,23.696512273806512,21.140514646228926,26.654349872899186,31.089821657478556,29.23192978202438,31.67312892659009,33.89941460882431,31.556882193421032,30.13064632736857,29.503120998010736,30.233533301485327,29.886490894368055,29.36109532190587
2024-09-01,1.25,38.25067479900579,36.3083791277788,32.0558451328141,29.43722575756029,26.829083531211495,25.057173908818363,22.29134953536811,28.148871201399395,32.83331628552304,30.79563613238687,33.34537766395778,35.69366676458257,33.16187615618076,31.67920101866426,31.01830751368746,31.79633570110316,31.419151486921603,30.86168402763998
2024-10-01,-0.45000000000000007,37.725322234769564,35.73588393544214,31.395565907150026,28.686489848166442,26.004694488258618,24.156762256674867,21.948933756669085,27.700350152194495,32.40824967340936,30.298612715083806,32.878668842133926,35.24587766425944,32.6025962763248,31.086644614080285,30.389419637621764,31.203252190448193,30.80148147493307,30.207375607501774
2024-11-01,0.68,38.79957974820076,36.75390306495796,32.302195311909344,29.522952032179518,26.773323124637006,24.889287153989258,22.534288638701085,28.466552253107658,33.2953849462212,31.14555369773184,33.795531657144636,36.23317257120855,33.464513152120915,31.912490475148992,31.197834039375017,32.042953004467066,31.625530808225143,31.001640598707535
2024-12-01,1.35,40.90933336037344,38.76418544001283,34.088274948620125,31.180845818191404,28.307280334445117,26.350491813690937,23.784138382815833,30.08523081149681,35.18817941245753,32.8242167850628,35.601771334516094,38.16768362171972,35.226244725728925,33.600970353230885,32.85092674827113,33.74630709822468,33.29717504948959,32.63916110619138
