month,horizon_days,kospi200_pr_mret_pct,short_mret_pct,long_mret_pct,mix_mret_pct,kospi200_pr_cum_return_pct,short_cum_return_pct,long_cum_return_pct,mix_cum_return_pct
2024-03,40,554.6546546546547,6.039290628541791,3.4446794391399598,2.156347221396139,456400685.09834456,1443.252100586225,1611.537130129554,1476.3654384287422
2024-04,40,464.4230769230769,5.63879481746199,7.93723417717037,7.47913196722606,2576031254.353156,1530.2729200544543,1747.3858401771577,1594.2638898545692
2024-05,40,277.1971496437055,7.62559593625909,10.305653729288238,5.7772753361661,9716716742.548248,1654.5909455960593,1937.771027909718,1692.1461796927056
2024-06,40,137.3134328358209,8.75781946337814,1.6449188738114902,4.52636753586012,23059074197.987633,1808.2548529321418,1971.2907081528674,1773.2653025654733
2024-07,40,66.42685851318946,-0.8388846517375299,4.09771121317498,8.159758294873889,38376492856.36311,1792.2467958548577,2056.1662197582987,1926.1192234765542
2024-08,40,154.066985645933,7.32105225085599,6.13806023582936,2.2509082155087605,97501998750.85556,1930.7791724945403,2188.513001111668,1971.72530753379
2024-09,40,61.25907990314769,7.3528293543048795,4.71908732332659,2.8758824405063095,157230826134.0673,2080.098899610829,2296.5099280398094,2031.3056918686798
2024-10,40,111.50000000000003,6.21635393767553,5.39300719522562,3.99617771026957,332543197385.05237,2215.6215634020073,2425.7538808932927,2116.4764548648423
2024-11,40,60.19184652278178,1.572,0.792,0.581,532707088437.2062,2252.0231343786863,2445.7578516299677,2129.354183067607
2024-12,40,52.65700483091786,2.839,2.055,2.619,813214685782.8846,2318.797071163697,2498.0731754809635,2187.740969122148
2023-01,60,48.565573770491795,0.0,0.0,0.0,48.565573770491795,0.0,0.0,0.0
2023-02,60,47.50000000000001,111.99653709125568,122.23954988388319,139.8975945022045,119.1342213114754,111.99653709125568,122.23954988388321,139.89759450220447
2023-03,60,64.25619834710743,62.547432316607164,73.23033642018653,22.756118947246865,259.9415412037664,244.59492764195986,284.98631992255923,194.4889764587101
2023-04,60,85.77680525164114,35.77931366960173,39.065443268932476,32.69356068386371,568.6878960218767,367.88862769251375,435.3829323250575,290.76790868452764
2023-05,60,105.11111111111111,30.13830520967924,20.50539802177451,13.681508122922779,1271.5531733959826,508.9023303478633,545.1653335389582,344.23085185297674
2023-06,60,96.66666666666666,17.64290253610922,16.90866671955989,28.14893090810966,2597.3879076787657,616.3303750312346,654.2541895771976,469.2770874135781
2023-07,60,101.36054421768708,13.56922223321389,11.205586916744487,28.556914808396012,5331.474970564045,713.5308355432371,738.7727983634572,631.8450602899917
2023-08,60,119.46472019464723,7.615016329762192,13.33300071001128,10.5058470408178,11820.17134659068,775.4813415175054,850.6063815246386,708.731582899839
2023-09,60,119.60682876357991,15.339741924049942,10.369335361988071,11.963476850281722,26077.51027743271,909.777919899501,949.1779451973881,805.4839986009781
2023-10,60,122.19321148825064,9.596969446648862,15.04178233090091,6.17226793312097,58064.6507730946,1006.6859983512624,1106.993007977798,861.3728970861679
2023-11,60,134.48275862068962,5.790923630110691,7.563235027071021,9.10521382968332,136286.07767484247,1070.773339340912,1198.280725931473,948.9079550664849
2023-12,60,739.6436525612472,9.09937626484097,10.54944475777737,17.20705275428566,1145057.044174067,1177.3064106959848,1335.2421339144846,1129.394100238674
2024-01,60,569.9551569506726,8.964778068954061,6.75156400014237,12.17844745218693,7671938.672628054,1291.8140956754028,1432.14342514273,1279.1152147165271
2024-02,60,808.7058823529412,4.56559968511176,7.988807458011641,11.889929227600742,69716166.71456364,1355.3587556449002,1554.5434133579674,1443.0910377133964
2024-03,60,554.6546546546547,6.039290628541791,3.4446794391399598,2.156347221396139,456400685.09834456,1443.252100586225,1611.537130129554,1476.3654384287422
2024-04,60,464.4230769230769,5.63879481746199,7.93723417717037,7.47913196722606,2576031254.353156,1530.2729200544543,1747.3858401771577,1594.2638898545692
2024-05,60,277.1971496437055,7.62559593625909,10.305653729288238,5.7772753361661,9716716742.548248,1654.5909455960593,1937.771027909718,1692.1461796927056
2024-06,60,137.3134328358209,8.75781946337814,1.6449188738114902,4.52636753586012,23059074197.987633,1808.2548529321418,1971.2907081528674,1773.2653025654733
2024-07,60,66.42685851318946,-0.8388846517375299,4.09771121317498,8.159758294873889,38376492856.36311,1792.2467958548577,2056.1662197582987,1926.1192234765542
2024-08,60,154.066985645933,7.32105225085599,6.13806023582936,2.2509082155087605,97501998750.85556,1930.7791724945403,2188.513001111668,1971.72530753379
2024-09,60,61.25907990314769,7.3528293543048795,4.71908732332659,2.8758824405063095,157230826134.0673,2080.098899610829,2296.5099280398094,2031.3056918686798
2024-10,60,111.50000000000003,6.21635393767553,5.39300719522562,3.99617771026957,332543197385.05237,2215.6215634020073,2425.7538808932927,2116.4764548648423
2024-11,60,60.19184652278178,0.991,0.246,0.148,532707088437.2062,2238.569373095321,2431.96723544029,2119.756840018042
2024-12,60,52.65700483091786,3.322,0.664,2.091,813214685782.8846,2316.256647669548,2448.7794978836137,2166.1719555428194
2023-01,80,48.565573770491795,0.0,0.0,0.0,48.565573770491795,0.0,0.0,0.0
2023-02,80,47.50000000000001,111.99653709125568,122.23954988388319,139.8975945022045,119.1342213114754,111.99653709125568,122.23954988388321,139.89759450220447
2023-03,80,64.25619834710743,62.547432316607164,73.23033642018653,22.756118947246865,259.9415412037664,244.59492764195986,284.98631992255923,194.4889764587101
2023-04,80,85.77680525164114,35.77931366960173,39.065443268932476,32.69356068386371,568.6878960218767,367.88862769251375,435.3829323250575,290.76790868452764
2023-05,80,105.11111111111111,30.13830520967924,20.50539802177451,13.681508122922779,1271.5531733959826,508.9023303478633,545.1653335389582,344.23085185297674
2023-06,80,96.66666666666666,17.64290253610922,16.90866671955989,28.14893090810966,2597.3879076787657,616.3303750312346,654.2541895771976,469.2770874135781
2023-07,80,101.36054421768708,13.56922223321389,11.205586916744487,28.556914808396012,5331.474970564045,713.5308355432371,738.7727983634572,631.8450602899917
2023-08,80,119.46472019464723,7.615016329762192,13.33300071001128,10.5058470408178,11820.17134659068,775.4813415175054,850.6063815246386,708.731582899839
2023-09,80,119.60682876357991,15.339741924049942,10.369335361988071,11.963476850281722,26077.51027743271,909.777919899501,949.1779451973881,805.4839986009781
2023-10,80,122.19321148825064,9.596969446648862,15.04178233090091,6.17226793312097,58064.6507730946,1006.6859983512624,1106.993007977798,861.3728970861679
2023-11,80,134.48275862068962,5.790923630110691,7.563235027071021,9.10521382968332,136286.07767484247,1070.773339340912,1198.280725931473,948.9079550664849
2023-12,80,739.6436525612472,9.09937626484097,10.54944475777737,17.20705275428566,1145057.044174067,1177.3064106959848,1335.2421339144846,1129.394100238674
2024-01,80,569.9551569506726,8.964778068954061,6.75156400014237,12.17844745218693,7671938.672628054,1291.8140956754028,1432.14342514273,1279.1152147165271
2024-02,80,808.7058823529412,4.56559968511176,7.988807458011641,11.889929227600742,69716166.71456364,1355.3587556449002,1554.5434133579674,1443.0910377133964
2024-03,80,554.6546546546547,6.039290628541791,3.4446794391399598,2.156347221396139,456400685.09834456,1443.252100586225,1611.537130129554,1476.3654384287422
2024-04,80,464.4230769230769,5.63879481746199,7.93723417717037,7.47913196722606,2576031254.353156,1530.2729200544543,1747.3858401771577,1594.2638898545692
2024-05,80,277.1971496437055,7.62559593625909,10.305653729288238,5.7772753361661,9716716742.548248,1654.5909455960593,1937.771027909718,1692.1461796927056
2024-06,80,137.3134328358209,8.75781946337814,1.6449188738114902,4.52636753586012,23059074197.987633,1808.2548529321418,1971.2907081528674,1773.2653025654733
2024-07,80,66.42685851318946,-0.8388846517375299,4.09771121317498,8.159758294873889,38376492856.36311,1792.2467958548577,2056.1662197582987,1926.1192234765542
2024-08,80,154.066985645933,7.32105225085599,6.13806023582936,2.2509082155087605,97501998750.85556,1930.7791724945403,2188.513001111668,1971.72530753379
2024-09,80,61.25907990314769,7.3528293543048795,4.71908732332659,2.8758824405063095,157230826134.0673,2080.098899610829,2296.5099280398094,2031.3056918686798
2024-10,80,111.50000000000003,6.21635393767553,5.39300719522562,3.99617771026957,332543197385.05237,2215.6215634020073,2425.7538808932927,2116.4764548648423
2024-11,80,60.19184652278178,0.717,0.219,0.545,532707088437.2062,2232.224570011599,2431.285281892449,2128.5562515438555
2024-12,80,52.65700483091786,2.793,1.431,2.643,813214685782.8846,2297.363602252023,2467.50797427633,2187.4569932721597
2023-01,100,48.565573770491795,0.0,0.0,0.0,48.565573770491795,0.0,0.0,0.0
2023-02,100,47.50000000000001,111.99653709125568,122.23954988388319,139.8975945022045,119.1342213114754,111.99653709125568,122.23954988388321,139.89759450220447
2023-03,100,64.25619834710743,62.547432316607164,73.23033642018653,22.756118947246865,259.9415412037664,244.59492764195986,284.98631992255923,194.4889764587101
2023-04,100,85.77680525164114,35.77931366960173,39.065443268932476,32.69356068386371,568.6878960218767,367.88862769251375,435.3829323250575,290.76790868452764
2023-05,100,105.11111111111111,30.13830520967924,20.50539802177451,13.681508122922779,1271.5531733959826,508.9023303478633,545.1653335389582,344.23085185297674
2023-06,100,96.66666666666666,17.64290253610922,16.90866671955989,28.14893090810966,2597.3879076787657,616.3303750312346,654.2541895771976,469.2770874135781
2023-07,100,101.36054421768708,13.56922223321389,11.205586916744487,28.556914808396012,5331.474970564045,713.5308355432371,738.7727983634572,631.8450602899917
2023-08,100,119.46472019464723,7.615016329762192,13.33300071001128,10.5058470408178,11820.17134659068,775.4813415175054,850.6063815246386,708.731582899839
2023-09,100,119.60682876357991,15.339741924049942,10.369335361988071,11.963476850281722,26077.51027743271,909.777919899501,949.1779451973881,805.4839986009781
2023-10,100,122.19321148825064,9.596969446648862,15.04178233090091,6.17226793312097,58064.6507730946,1006.6859983512624,1106.993007977798,861.3728970861679
2023-11,100,134.48275862068962,5.790923630110691,7.563235027071021,9.10521382968332,136286.07767484247,1070.773339340912,1198.280725931473,948.9079550664849
2023-12,100,739.6436525612472,9.09937626484097,10.54944475777737,17.20705275428566,1145057.044174067,1177.3064106959848,1335.2421339144846,1129.394100238674
2024-01,100,569.9551569506726,8.964778068954061,6.75156400014237,12.17844745218693,7671938.672628054,1291.8140956754028,1432.14342514273,1279.1152147165271
2024-02,100,808.7058823529412,4.56559968511176,7.988807458011641,11.889929227600742,69716166.71456364,1355.3587556449002,1554.5434133579674,1443.0910377133964
2024-03,100,554.6546546546547,6.039290628541791,3.4446794391399598,2.156347221396139,456400685.09834456,1443.252100586225,1611.537130129554,1476.3654384287422
2024-04,100,464.4230769230769,5.63879481746199,7.93723417717037,7.47913196722606,2576031254.353156,1530.2729200544543,1747.3858401771577,1594.2638898545692
2024-05,100,277.1971496437055,7.62559593625909,10.305653729288238,5.7772753361661,9716716742.548248,1654.5909455960593,1937.771027909718,1692.1461796927056
2024-06,100,137.3134328358209,8.75781946337814,1.6449188738114902,4.52636753586012,23059074197.987633,1808.2548529321418,1971.2907081528674,1773.2653025654733
2024-07,100,66.42685851318946,-0.8388846517375299,4.09771121317498,8.159758294873889,38376492856.36311,1792.2467958548577,2056.1662197582987,1926.1192234765542
2024-08,100,154.066985645933,7.32105225085599,6.13806023582936,2.2509082155087605,97501998750.85556,1930.7791724945403,2188.513001111668,1971.72530753379
2024-09,100,61.25907990314769,7.3528293543048795,4.71908732332659,2.8758824405063095,157230826134.0673,2080.098899610829,2296.5099280398094,2031.3056918686798
2024-10,100,111.50000000000003,6.21635393767553,5.39300719522562,3.99617771026957,332543197385.05237,2215.6215634020073,2425.7538808932927,2116.4764548648423
2024-11,100,60.19184652278178,0.689,-0.235,-0.171,532707088437.2062,2231.576195973847,2419.818359273194,2112.6862801270236
2024-12,100,52.65700483091786,1.628,1.916,2.502,813214685782.8846,2269.5342564443013,2468.098079036868,2168.0476908558016
2023-01,120,48.565573770491795,0.0,0.0,0.0,48.565573770491795,0.0,0.0,0.0
2023-02,120,47.50000000000001,111.99653709125568,122.23954988388319,139.8975945022045,119.1342213114754,111.99653709125568,122.23954988388321,139.89759450220447
2023-03,120,64.25619834710743,62.547432316607164,73.23033642018653,22.756118947246865,259.9415412037664,244.59492764195986,284.98631992255923,194.4889764587101
2023-04,120,85.77680525164114,35.77931366960173,39.065443268932476,32.69356068386371,568.6878960218767,367.88862769251375,435.3829323250575,290.76790868452764
2023-05,120,105.11111111111111,30.13830520967924,20.50539802177451,13.681508122922779,1271.5531733959826,508.9023303478633,545.1653335389582,344.23085185297674
2023-06,120,96.66666666666666,17.64290253610922,16.90866671955989,28.14893090810966,2597.3879076787657,616.3303750312346,654.2541895771976,469.2770874135781
2023-07,120,101.36054421768708,13.56922223321389,11.205586916744487,28.556914808396012,5331.474970564045,713.5308355432371,738.7727983634572,631.8450602899917
2023-08,120,119.46472019464723,7.615016329762192,13.33300071001128,10.5058470408178,11820.17134659068,775.4813415175054,850.6063815246386,708.731582899839
2023-09,120,119.60682876357991,15.339741924049942,10.369335361988071,11.963476850281722,26077.51027743271,909.777919899501,949.1779451973881,805.4839986009781
2023-10,120,122.19321148825064,9.596969446648862,15.04178233090091,6.17226793312097,58064.6507730946,1006.6859983512624,1106.993007977798,861.3728970861679
2023-11,120,134.48275862068962,5.790923630110691,7.563235027071021,9.10521382968332,136286.07767484247,1070.773339340912,1198.280725931473,948.9079550664849
2023-12,120,739.6436525612472,9.09937626484097,10.54944475777737,17.20705275428566,1145057.044174067,1177.3064106959848,1335.2421339144846,1129.394100238674
2024-01,120,569.9551569506726,8.964778068954061,6.75156400014237,12.17844745218693,7671938.672628054,1291.8140956754028,1432.14342514273,1279.1152147165271
2024-02,120,808.7058823529412,4.56559968511176,7.988807458011641,11.889929227600742,69716166.71456364,1355.3587556449002,1554.5434133579674,1443.0910377133964
2024-03,120,554.6546546546547,6.039290628541791,3.4446794391399598,2.156347221396139,456400685.09834456,1443.252100586225,1611.537130129554,1476.3654384287422
2024-04,120,464.4230769230769,5.63879481746199,7.93723417717037,7.47913196722606,2576031254.353156,1530.2729200544543,1747.3858401771577,1594.2638898545692
2024-05,120,277.1971496437055,7.62559593625909,10.305653729288238,5.7772753361661,9716716742.548248,1654.5909455960593,1937.771027909718,1692.1461796927056
2024-06,120,137.3134328358209,8.75781946337814,1.6449188738114902,4.52636753586012,23059074197.987633,1808.2548529321418,1971.2907081528674,1773.2653025654733
2024-07,120,66.42685851318946,-0.8388846517375299,4.09771121317498,8.159758294873889,38376492856.36311,1792.2467958548577,2056.1662197582987,1926.1192234765542
2024-08,120,154.066985645933,7.32105225085599,6.13806023582936,2.2509082155087605,97501998750.85556,1930.7791724945403,2188.513001111668,1971.72530753379
2024-09,120,61.25907990314769,7.3528293543048795,4.71908732332659,2.8758824405063095,157230826134.0673,2080.098899610829,2296.5099280398094,2031.3056918686798
2024-10,120,111.50000000000003,6.21635393767553,5.39300719522562,3.99617771026957,332543197385.05237,2215.6215634020073,2425.7538808932927,2116.4764548648423
2024-11,120,60.19184652278178,1.206,-0.347,0.419,532707088437.2062,2243.5479594566355,2416.989514926593,2125.763491210726
2024-12,120,52.65700483091786,2.658,2.707,2.34,813214685782.8846,2305.839464218993,2485.1244210956556,2177.8463569050573
